,context,ut,bt,bt_plus_1,diff
2185," A: Hello! Im MacKenzie how are ya B: Hi! I'm Jack I'm doing good how bout yourself A: Im great jack thanks so much for asking!! I hear your in search of a movie trailer, would that be correct? B: Yes I am looking for a movie recommendation A: Thats awesome because I have seen TONS! What kind of movies do you enjoy watching? B: I like watching fantasy/sci-fi, [MOVIE_GENRE_0] and [MOVIE_GENRE_1] A: So in other words you're not very picky... even better. What's the last movie you watched, and did you actually enjoy it? B: The last movie I watched was Zombieland. I love watching zombie movies and this movie is quite different from other movies of this kind because it isn't dark.....it brings in [MOVIE_GENRE_0] and is more fun. I like the actors too, they have great synergy with one another and makes it more enjoyable to watch A: That's a creepy and definitely a good one! The actors in that one are good! I love almost all of the movies that [MOVIE_P_ACTOR_0] plays in. A good [MOVIE_GENRE_0] [MOVIE_GENRE_1] is nice too as long as they don't get too cheesy. Are you wanting to watch something along the same lines as Zombieland or do you want to reach for something different this round? B: I could definitely go for something different this time around. I like watching different types of movies A: Have you ever seen or heard of A Haunted House? its definitely a good [MOVIE_GENRE_0] with a little [MOVIE_GENRE_2] to it and it's not overly cheesy either. B: Yes I have heard of A Haunted House and would consider watching it. So I accept your reccomendation. A: Thats great! Check out the movie trailer and hopefully you'll love the movie!!",Yeah the trailer looks funny!,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
2186," A: Hello! Im MacKenzie how are ya B: Hi! I'm Jack I'm doing good how bout yourself A: Im great jack thanks so much for asking!! I hear your in search of a movie trailer, would that be correct? B: Yes I am looking for a movie recommendation A: Thats awesome because I have seen TONS! What kind of movies do you enjoy watching? B: I like watching fantasy/sci-fi, [MOVIE_GENRE_0] and [MOVIE_GENRE_1] A: So in other words you're not very picky... even better. What's the last movie you watched, and did you actually enjoy it? B: The last movie I watched was Zombieland. I love watching zombie movies and this movie is quite different from other movies of this kind because it isn't dark.....it brings in [MOVIE_GENRE_0] and is more fun. I like the actors too, they have great synergy with one another and makes it more enjoyable to watch A: That's a creepy and definitely a good one! The actors in that one are good! I love almost all of the movies that [MOVIE_P_ACTOR_0] plays in. A good [MOVIE_GENRE_0] [MOVIE_GENRE_1] is nice too as long as they don't get too cheesy. Are you wanting to watch something along the same lines as Zombieland or do you want to reach for something different this round? B: I could definitely go for something different this time around. I like watching different types of movies A: Have you ever seen or heard of A Haunted House? its definitely a good [MOVIE_GENRE_0] with a little [MOVIE_GENRE_2] to it and it's not overly cheesy either. B: Yes I have heard of A Haunted House and would consider watching it. So I accept your reccomendation. A: Thats great! Check out the movie trailer and hopefully you'll love the movie!! B: Yeah the trailer looks funny! A: Im glad. sometimes I just watch the trailer for a good laugh!",Hahaha true. I'm a fan of the Wayans brothers and I find them to be wicked funny. Are you a fan of them?,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
2187," A: Good day! I am here to interest you in some movie trailers :) B: Hey, how's it going? Sounds like someone tattled on me. XD Yeah, I was actually hoping to find something to watch later. A: Very well thank you for asking! Are there any genres you are into? Or perhaps willing to discover new genres?","I've always been a fan of [MOVIE_GENRE_0] stuff but I've never passed up a good cartoon either. That said, if you got an odd one on the brain, I'm open to new ideas.",['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
2188," A: Good day! I am here to interest you in some movie trailers :) B: Hey, how's it going? Sounds like someone tattled on me. XD Yeah, I was actually hoping to find something to watch later. A: Very well thank you for asking! Are there any genres you are into? Or perhaps willing to discover new genres? B: I've always been a fan of [MOVIE_GENRE_0] stuff but I've never passed up a good cartoon either. That said, if you got an odd one on the brain, I'm open to new ideas. A: [MOVIE_TITLE_0] I love to expand people's interest in movies. What movies have you watched lately that have sparked your interest in this genre?","In which genre? Recent movies I've seen include; Deadpool 2, DOOM, Kung Foo Panda, Avengers: EndGame... I'm all over the map, I know.",['[MOVIE_GENRE_0]'],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']"
2189, A: Greetings! B: Hello A: What are your favorite types of movies?,I like [MOVIE_GENRE_0] movies a lot. And [MOVIE_GENRE_1] like [MOVIE_P_DIRECTOR_0] films.,['[MOVIE_GENRE_1]'],"['[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]']",['[MOVIE_GENRE_1]']
2190, A: Greetings! B: Hello A: What are your favorite types of movies? B: I like [MOVIE_GENRE_0] movies a lot. And [MOVIE_GENRE_1] like [MOVIE_P_DIRECTOR_0] films. A: What was the last [MOVIE_GENRE_1] move that you saw that you really enjoyed?,"Hmmm, like a recently released movie?","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]']",['[MOVIE_GENRE_1]']
2191," A: Greetings! B: Hello A: What are your favorite types of movies? B: I like [MOVIE_GENRE_0] movies a lot. And [MOVIE_GENRE_1] like [MOVIE_P_DIRECTOR_0] films. A: What was the last [MOVIE_GENRE_1] move that you saw that you really enjoyed? B: Hmmm, like a recently released movie? A: It doesn't have to be recent, just any [MOVIE_GENRE_1] movie you've watched recently that you really liked.",Let's see... I really liked [MOVIE_TITLE_0] That is kind of a [MOVIE_GENRE_1] And I saw [MOVIE_TITLE_1] 11 recently too. Loved that one a lot,"['[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]']",[]
2192, A: hi B: hello! A: how are you today? B: very good and you? A: I am great. Do you like movies? B: I'm superfan of it A: what is the last movie that you watched? B: jojo rabbit A: I have no heard of that movie B: it was an oscar nominee.. its about world war two A: oh nice that sounds like an intersting movie. What other kinds of movies do you like?,I like [MOVIE_GENRE_0] can you recommend me any good one?,['[MOVIE_GENRE_0]'],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
2193, A: hi B: hello! A: how are you today? B: very good and you? A: I am great. Do you like movies? B: I'm superfan of it A: what is the last movie that you watched? B: jojo rabbit A: I have no heard of that movie B: it was an oscar nominee.. its about world war two A: oh nice that sounds like an intersting movie. What other kinds of movies do you like? B: I like [MOVIE_GENRE_0] can you recommend me any good one? A: The hangover is a really funny [MOVIE_GENRE_0],you are right,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_0]']",['[MOVIE_TITLE_0]']
2194," A: Hello there! Do you know what kind of movie you would like to watch? B: Hello,  Yes i would like to watch Sonic A: What do you like about Sonic? B: I like all Jim Carey Movies A: I remember you saying you like Sonic because it has Jim Carey in it. Sonic is a family friendly movie- would you like a recommendation for more family friendly Jim Carey movies? B: well maybe [MOVIE_TITLE_0] its a good family friendly movie A: What other movies do you like? I think [MOVIE_GENRE_0] movies are very exiting. Do you like them too?",BAD BOYS 2,['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
2195," A: Hello there! Do you know what kind of movie you would like to watch? B: Hello,  Yes i would like to watch Sonic A: What do you like about Sonic? B: I like all Jim Carey Movies A: I remember you saying you like Sonic because it has Jim Carey in it. Sonic is a family friendly movie- would you like a recommendation for more family friendly Jim Carey movies? B: well maybe [MOVIE_TITLE_0] its a good family friendly movie A: What other movies do you like? I think [MOVIE_GENRE_0] movies are very exiting. Do you like them too? B: BAD BOYS 2 A: What do you like about [MOVIE_TITLE_1]",The characters and how intense the movie is,['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
2196, A: Hello how can i help you today,"i'm looking for a new movie, like [MOVIE_GENRE_0] [MOVIE_GENRE_1] and [MOVIE_GENRE_2]","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']",[]
2197," A: Hello how can i help you today B: i'm looking for a new movie, like [MOVIE_GENRE_0] [MOVIE_GENRE_1] and [MOVIE_GENRE_2] A: What have you watched lately",[MOVIE_TITLE_0] was the most recent,"['[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']",[]
2198," A: Hello how can i help you today B: i'm looking for a new movie, like [MOVIE_GENRE_0] [MOVIE_GENRE_1] and [MOVIE_GENRE_2] A: What have you watched lately B: [MOVIE_TITLE_0] was the most recent A: Looking for something similar or something different","possibly something different, i'm open minded.","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']",[]
2199," A: Hello how can i help you today B: i'm looking for a new movie, like [MOVIE_GENRE_0] [MOVIE_GENRE_1] and [MOVIE_GENRE_2] A: What have you watched lately B: [MOVIE_TITLE_0] was the most recent A: Looking for something similar or something different B: possibly something different, i'm open minded. A: You mentioned [MOVIE_GENRE_2] have you ever seen Hannibal","yes, it was a great movie, i love anthony hopkins, do you know of any other movies with that actor?","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']",[]
2200," A: Hello how can i help you today B: i'm looking for a new movie, like [MOVIE_GENRE_0] [MOVIE_GENRE_1] and [MOVIE_GENRE_2] A: What have you watched lately B: [MOVIE_TITLE_0] was the most recent A: Looking for something similar or something different B: possibly something different, i'm open minded. A: You mentioned [MOVIE_GENRE_2] have you ever seen Hannibal B: yes, it was a great movie, i love anthony hopkins, do you know of any other movies with that actor? A: [MOVIE_TITLE_1]","i've never seen that, whats it about?","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']",[]
2201," A: Hello, I am here ot help you looking for a movie trailer B: hello A: Do you know what kind of movie trailers you would like to [MOVIE_TITLE_0]","I generally like any movie genre, but I would say I prefer [MOVIE_GENRE_0]",['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
2202," A: Hello, I am here ot help you looking for a movie trailer B: hello A: Do you know what kind of movie trailers you would like to [MOVIE_TITLE_0] B: I generally like any movie genre, but I would say I prefer [MOVIE_GENRE_0] A: What is the last movie that you watched?",Last movie was Pelham 123,['[MOVIE_GENRE_0]'],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
2203," A: Hello, I am here ot help you looking for a movie trailer B: hello A: Do you know what kind of movie trailers you would like to [MOVIE_TITLE_0] B: I generally like any movie genre, but I would say I prefer [MOVIE_GENRE_0] A: What is the last movie that you watched? B: Last movie was Pelham 123 A: Okay, that was with [MOVIE_P_ACTOR_0]. Washington. If you haven't seen it yet I would recomment the Equalizer II movie trailer? It is an [MOVIE_GENRE_0] movie.","Yea sure, that sounds good","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
2204," A: Hello, I am here ot help you looking for a movie trailer B: hello A: Do you know what kind of movie trailers you would like to [MOVIE_TITLE_0] B: I generally like any movie genre, but I would say I prefer [MOVIE_GENRE_0] A: What is the last movie that you watched? B: Last movie was Pelham 123 A: Okay, that was with [MOVIE_P_ACTOR_0]. Washington. If you haven't seen it yet I would recomment the Equalizer II movie trailer? It is an [MOVIE_GENRE_0] movie. B: Yea sure, that sounds good A: Great! You will enjoy [MOVIE_P_ACTOR_0] in this movie.","Nice, cant wait","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
2205," A: Hello, I am here ot help you looking for a movie trailer B: hello A: Do you know what kind of movie trailers you would like to [MOVIE_TITLE_0] B: I generally like any movie genre, but I would say I prefer [MOVIE_GENRE_0] A: What is the last movie that you watched? B: Last movie was Pelham 123 A: Okay, that was with [MOVIE_P_ACTOR_0]. Washington. If you haven't seen it yet I would recomment the Equalizer II movie trailer? It is an [MOVIE_GENRE_0] movie. B: Yea sure, that sounds good A: Great! You will enjoy [MOVIE_P_ACTOR_0] in this movie. B: Nice, cant wait A: there is also the first movie ""Equalizer"" along with ""Man on Fire"" also with [MOVIE_P_ACTOR_0]",Ive seen both of those,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
2206," A: Hello, I am here ot help you looking for a movie trailer B: hello A: Do you know what kind of movie trailers you would like to [MOVIE_TITLE_0] B: I generally like any movie genre, but I would say I prefer [MOVIE_GENRE_0] A: What is the last movie that you watched? B: Last movie was Pelham 123 A: Okay, that was with [MOVIE_P_ACTOR_0]. Washington. If you haven't seen it yet I would recomment the Equalizer II movie trailer? It is an [MOVIE_GENRE_0] movie. B: Yea sure, that sounds good A: Great! You will enjoy [MOVIE_P_ACTOR_0] in this movie. B: Nice, cant wait A: there is also the first movie ""Equalizer"" along with ""Man on Fire"" also with [MOVIE_P_ACTOR_0] B: Ive seen both of those A: Safe House, American Gangster, Faller, Unstoppable are [MOVIE_GENRE_0] movies as well",Sure Safe House sounds good,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
