,context,ut,bt,bt_plus_1,diff
2317," A: Hello, how are you doing? B: Hello, I'm doing well A: What are you movie preferences so I could know the kind of movie to recommend for you? B: I enjoy [MOVIE_GENRE_0] and [MOVIE_GENRE_1] [MOVIE_GENRE_2] movies A: What is the title of the latest [MOVIE_GENRE_0] you watched and who was the major actor in it? B: I just recently rewatched [MOVIE_TITLE_0] because i love christopher nolan, [MOVIE_TITLE_1] actor in it was leonardo dicaprio, another one of my favorites A: okay. What is the plot of the movie so I could recommend a movie for you?","[MOVIE_TITLE_0] is about a [MOVIE_GENRE_3] world where humans can enter the dreams of other humans, and its built on this concept called [MOVIE_TITLE_0] where you basically insert a thought into another humans brain and have them believe its one of their natural thoughts","['[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]', '[MOVIE_TITLE_0]', '[MOVIE_GENRE_3]', '[MOVIE_TITLE_0]']","['[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]', '[MOVIE_TITLE_0]', '[MOVIE_GENRE_3]', '[MOVIE_TITLE_0]']",[]
2318," A: Hello, I am here ot help you looking for a movie trailer B: hello A: Do you know what kind of movie trailers you would like to [MOVIE_TITLE_0]","I generally like any movie genre, but I would say I prefer [MOVIE_GENRE_0]",['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
2319," A: Hello, I am here ot help you looking for a movie trailer B: hello A: Do you know what kind of movie trailers you would like to [MOVIE_TITLE_0] B: I generally like any movie genre, but I would say I prefer [MOVIE_GENRE_0] A: What is the last movie that you watched?",Last movie was Pelham 123,['[MOVIE_GENRE_0]'],"['[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_0]', '[MOVIE_TITLE_5]', '[MOVIE_GENRE_0]']","['[MOVIE_P_ACTOR_0]', '[MOVIE_TITLE_5]', '[MOVIE_GENRE_0]']"
2320," A: Hello, I am here ot help you looking for a movie trailer B: hello A: Do you know what kind of movie trailers you would like to [MOVIE_TITLE_0] B: I generally like any movie genre, but I would say I prefer [MOVIE_GENRE_0] A: What is the last movie that you watched? B: Last movie was Pelham 123 A: Okay, that was with [MOVIE_P_ACTOR_0]. Washington. If you haven't seen it yet I would recomment [MOVIE_TITLE_5] movie trailer? It is an [MOVIE_GENRE_0] movie.","Yea sure, that sounds good","['[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_0]', '[MOVIE_TITLE_5]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_0]', '[MOVIE_TITLE_5]', '[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_0]']",['[MOVIE_P_ACTOR_0]']
2321," A: Hello, I am here ot help you looking for a movie trailer B: hello A: Do you know what kind of movie trailers you would like to [MOVIE_TITLE_0] B: I generally like any movie genre, but I would say I prefer [MOVIE_GENRE_0] A: What is the last movie that you watched? B: Last movie was Pelham 123 A: Okay, that was with [MOVIE_P_ACTOR_0]. Washington. If you haven't seen it yet I would recomment [MOVIE_TITLE_5] movie trailer? It is an [MOVIE_GENRE_0] movie. B: Yea sure, that sounds good A: Great! You will enjoy [MOVIE_P_ACTOR_0] in this movie.","Nice, cant wait","['[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_0]', '[MOVIE_TITLE_5]', '[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_0]']","['[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_0]', '[MOVIE_TITLE_5]', '[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_0]', '[MOVIE_TITLE_5]', '[MOVIE_TITLE_6]', '[MOVIE_P_ACTOR_0]']","['[MOVIE_TITLE_5]', '[MOVIE_TITLE_6]', '[MOVIE_P_ACTOR_0]']"
2322," A: Hello, I am here ot help you looking for a movie trailer B: hello A: Do you know what kind of movie trailers you would like to [MOVIE_TITLE_0] B: I generally like any movie genre, but I would say I prefer [MOVIE_GENRE_0] A: What is the last movie that you watched? B: Last movie was Pelham 123 A: Okay, that was with [MOVIE_P_ACTOR_0]. Washington. If you haven't seen it yet I would recomment [MOVIE_TITLE_5] movie trailer? It is an [MOVIE_GENRE_0] movie. B: Yea sure, that sounds good A: Great! You will enjoy [MOVIE_P_ACTOR_0] in this movie. B: Nice, cant wait A: there is also the first movie [MOVIE_TITLE_5] along with [MOVIE_TITLE_6] also with [MOVIE_P_ACTOR_0]",Ive seen both of those,"['[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_0]', '[MOVIE_TITLE_5]', '[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_0]', '[MOVIE_TITLE_5]', '[MOVIE_TITLE_6]', '[MOVIE_P_ACTOR_0]']","['[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_0]', '[MOVIE_TITLE_5]', '[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_0]', '[MOVIE_TITLE_5]', '[MOVIE_TITLE_6]', '[MOVIE_P_ACTOR_0]', '[MOVIE_TITLE_7]', '[MOVIE_TITLE_10]', '[MOVIE_TITLE_8]', '[MOVIE_GENRE_0]']","['[MOVIE_TITLE_7]', '[MOVIE_TITLE_10]', '[MOVIE_TITLE_8]', '[MOVIE_GENRE_0]']"
2323," A: Hello, I am here ot help you looking for a movie trailer B: hello A: Do you know what kind of movie trailers you would like to [MOVIE_TITLE_0] B: I generally like any movie genre, but I would say I prefer [MOVIE_GENRE_0] A: What is the last movie that you watched? B: Last movie was Pelham 123 A: Okay, that was with [MOVIE_P_ACTOR_0]. Washington. If you haven't seen it yet I would recomment [MOVIE_TITLE_5] movie trailer? It is an [MOVIE_GENRE_0] movie. B: Yea sure, that sounds good A: Great! You will enjoy [MOVIE_P_ACTOR_0] in this movie. B: Nice, cant wait A: there is also the first movie [MOVIE_TITLE_5] along with [MOVIE_TITLE_6] also with [MOVIE_P_ACTOR_0] B: Ive seen both of those A: [MOVIE_TITLE_7] , [MOVIE_TITLE_8] [MOVIE_TITLE_9] [MOVIE_TITLE_10] are [MOVIE_GENRE_0] movies as well",Sure Safe House sounds good,"['[MOVIE_GENRE_0]', '[MOVIE_TITLE_5]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_5]', '[MOVIE_TITLE_6]', '[MOVIE_TITLE_7]', '[MOVIE_TITLE_10]', '[MOVIE_TITLE_8]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_TITLE_5]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_5]', '[MOVIE_TITLE_6]', '[MOVIE_TITLE_7]', '[MOVIE_TITLE_10]', '[MOVIE_TITLE_8]', '[MOVIE_GENRE_0]']",[]
2324," A: Hello, I am here ot help you looking for a movie trailer B: hello A: Do you know what kind of movie trailers you would like to [MOVIE_TITLE_0] B: I generally like any movie genre, but I would say I prefer [MOVIE_GENRE_0] A: What is the last movie that you watched? B: Last movie was Pelham 123 A: Okay, that was with [MOVIE_P_ACTOR_0]. Washington. If you haven't seen it yet I would recomment [MOVIE_TITLE_5] movie trailer? It is an [MOVIE_GENRE_0] movie. B: Yea sure, that sounds good A: Great! You will enjoy [MOVIE_P_ACTOR_0] in this movie. B: Nice, cant wait A: there is also the first movie [MOVIE_TITLE_5] along with [MOVIE_TITLE_6] also with [MOVIE_P_ACTOR_0] B: Ive seen both of those A: [MOVIE_TITLE_7] , [MOVIE_TITLE_8] [MOVIE_TITLE_9] [MOVIE_TITLE_10] are [MOVIE_GENRE_0] movies as well B: Sure Safe House sounds good A: Safe Hluse had 7 nominations and won 1 award. It should be a satisfying movie experience","Great that sounds good, cant wait to watch it","['[MOVIE_GENRE_0]', '[MOVIE_TITLE_5]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_5]', '[MOVIE_TITLE_6]', '[MOVIE_TITLE_7]', '[MOVIE_TITLE_10]', '[MOVIE_TITLE_8]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_TITLE_5]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_5]', '[MOVIE_TITLE_6]', '[MOVIE_TITLE_7]', '[MOVIE_TITLE_10]', '[MOVIE_TITLE_8]', '[MOVIE_GENRE_0]']",[]
2325," A: Hello, I am here ot help you looking for a movie trailer B: hello A: Do you know what kind of movie trailers you would like to [MOVIE_TITLE_0] B: I generally like any movie genre, but I would say I prefer [MOVIE_GENRE_0] A: What is the last movie that you watched? B: Last movie was Pelham 123 A: Okay, that was with [MOVIE_P_ACTOR_0]. Washington. If you haven't seen it yet I would recomment [MOVIE_TITLE_5] movie trailer? It is an [MOVIE_GENRE_0] movie. B: Yea sure, that sounds good A: Great! You will enjoy [MOVIE_P_ACTOR_0] in this movie. B: Nice, cant wait A: there is also the first movie [MOVIE_TITLE_5] along with [MOVIE_TITLE_6] also with [MOVIE_P_ACTOR_0] B: Ive seen both of those A: [MOVIE_TITLE_7] , [MOVIE_TITLE_8] [MOVIE_TITLE_9] [MOVIE_TITLE_10] are [MOVIE_GENRE_0] movies as well B: Sure Safe House sounds good A: Safe Hluse had 7 nominations and won 1 award. It should be a satisfying movie experience B: Great that sounds good, cant wait to watch it A: Don't forget the popcorn, enjoy!",Already have it ready!,"['[MOVIE_GENRE_0]', '[MOVIE_TITLE_5]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_5]', '[MOVIE_TITLE_6]', '[MOVIE_TITLE_7]', '[MOVIE_TITLE_10]', '[MOVIE_TITLE_8]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_TITLE_5]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_5]', '[MOVIE_TITLE_6]', '[MOVIE_TITLE_7]', '[MOVIE_TITLE_10]', '[MOVIE_TITLE_8]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
2326," A: Hello, I am here ot help you looking for a movie trailer B: hello A: Do you know what kind of movie trailers you would like to [MOVIE_TITLE_0] B: I generally like any movie genre, but I would say I prefer [MOVIE_GENRE_0] A: What is the last movie that you watched? B: Last movie was Pelham 123 A: Okay, that was with [MOVIE_P_ACTOR_0]. Washington. If you haven't seen it yet I would recomment [MOVIE_TITLE_5] movie trailer? It is an [MOVIE_GENRE_0] movie. B: Yea sure, that sounds good A: Great! You will enjoy [MOVIE_P_ACTOR_0] in this movie. B: Nice, cant wait A: there is also the first movie [MOVIE_TITLE_5] along with [MOVIE_TITLE_6] also with [MOVIE_P_ACTOR_0] B: Ive seen both of those A: [MOVIE_TITLE_7] , [MOVIE_TITLE_8] [MOVIE_TITLE_9] [MOVIE_TITLE_10] are [MOVIE_GENRE_0] movies as well B: Sure Safe House sounds good A: Safe Hluse had 7 nominations and won 1 award. It should be a satisfying movie experience B: Great that sounds good, cant wait to watch it A: Don't forget the popcorn, enjoy! B: Already have it ready! A: Do you have a specific actor you enjoy watching for your [MOVIE_GENRE_0] movies?",I grew up watching alot of [MOVIE_P_ACTOR_1] movies. So id say I like his movies the most. What about you?,"['[MOVIE_GENRE_0]', '[MOVIE_TITLE_5]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_5]', '[MOVIE_TITLE_6]', '[MOVIE_TITLE_7]', '[MOVIE_TITLE_10]', '[MOVIE_TITLE_8]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_TITLE_6]', '[MOVIE_TITLE_8]', '[MOVIE_P_ACTOR_2]']",[]
2327," A: Hello, I am here ot help you looking for a movie trailer B: hello A: Do you know what kind of movie trailers you would like to [MOVIE_TITLE_0] B: I generally like any movie genre, but I would say I prefer [MOVIE_GENRE_0] A: What is the last movie that you watched? B: Last movie was Pelham 123 A: Okay, that was with [MOVIE_P_ACTOR_0]. Washington. If you haven't seen it yet I would recomment [MOVIE_TITLE_5] movie trailer? It is an [MOVIE_GENRE_0] movie. B: Yea sure, that sounds good A: Great! You will enjoy [MOVIE_P_ACTOR_0] in this movie. B: Nice, cant wait A: there is also the first movie [MOVIE_TITLE_5] along with [MOVIE_TITLE_6] also with [MOVIE_P_ACTOR_0] B: Ive seen both of those A: [MOVIE_TITLE_7] , [MOVIE_TITLE_8] [MOVIE_TITLE_9] [MOVIE_TITLE_10] are [MOVIE_GENRE_0] movies as well B: Sure Safe House sounds good A: Safe Hluse had 7 nominations and won 1 award. It should be a satisfying movie experience B: Great that sounds good, cant wait to watch it A: Don't forget the popcorn, enjoy! B: Already have it ready! A: Do you have a specific actor you enjoy watching for your [MOVIE_GENRE_0] movies? B: I grew up watching alot of [MOVIE_P_ACTOR_1] movies. So id say I like his movies the most. What about you? A: [MOVIE_P_ACTOR_2] and his many Die Hard movies. I especially enjoyed [MOVIE_P_ACTOR_3] in his 3 [MOVIE_TITLE_1] movies? Have you seen any of these","I have not seen any of the Die Hard movies, but I love Bruce Willis's movies. Ive seen all of Tom Cruises [MOVIE_TITLE_1] I really liked [MOVIE_P_ACTOR_3] in [MOVIE_TITLE_2] movies.","['[MOVIE_TITLE_6]', '[MOVIE_TITLE_8]', '[MOVIE_P_ACTOR_2]']","['[MOVIE_TITLE_6]', '[MOVIE_TITLE_8]', '[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_2]']",['[MOVIE_P_ACTOR_2]']
2328," A: Hello! B: Hi, how are you? A: Good amazing, how about you? B: Good. I'm looking for some good movie recommendations. Do you have any? A: Absolutely. Can you give me some examples of movies you watched and enjoyed?","Well the most recent movie I watched was Ex Machina. It was a [MOVIE_GENRE_0] movie with a lot of deeper meanings. I have always liked movies that have to do with the future, especially ones that deal in psychology and human behavior.",['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
2329," A: Hello! B: Hi, how are you? A: Good amazing, how about you? B: Good. I'm looking for some good movie recommendations. Do you have any? A: Absolutely. Can you give me some examples of movies you watched and enjoyed? B: Well the most recent movie I watched was Ex Machina. It was a [MOVIE_GENRE_0] movie with a lot of deeper meanings. I have always liked movies that have to do with the future, especially ones that deal in psychology and human behavior. A: Great movie! Are you more interested in newer movies, or no preference?","No preference, I like any movie with good writing. I also like movies that have many twists and turns.",['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
2330," A: Hello! B: Hi, how are you? A: Good amazing, how about you? B: Good. I'm looking for some good movie recommendations. Do you have any? A: Absolutely. Can you give me some examples of movies you watched and enjoyed? B: Well the most recent movie I watched was Ex Machina. It was a [MOVIE_GENRE_0] movie with a lot of deeper meanings. I have always liked movies that have to do with the future, especially ones that deal in psychology and human behavior. A: Great movie! Are you more interested in newer movies, or no preference? B: No preference, I like any movie with good writing. I also like movies that have many twists and turns. A: Do you like movies with a lot of [MOVIE_GENRE_1] in them, or one that are more focused on the story and build up of events?",I like ones that are more focused on the story and events. I like very complex storylines.,['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
2331," A: Hi, how are you doing today? B: hey there. doing ok. how are you? A: I'm doing pretty good. Would you like a movie recommendation? B: I totally would. A: [MOVIE_TITLE_0] What are your favorite types of movies?",I love [MOVIE_GENRE_0] and [MOVIE_GENRE_1] flicks.,"['[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']",[]
2332," A: Hi, how are you doing today? B: hey there. doing ok. how are you? A: I'm doing pretty good. Would you like a movie recommendation? B: I totally would. A: [MOVIE_TITLE_0] What are your favorite types of movies? B: I love [MOVIE_GENRE_0] and [MOVIE_GENRE_1] flicks. A: Ok, are you looking for a movie that is out at the theater, or something you can watch at home?",got any good ones on Netflix to catch?,"['[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']",[]
2333," A: Hi, how are you doing today? B: hey there. doing ok. how are you? A: I'm doing pretty good. Would you like a movie recommendation? B: I totally would. A: [MOVIE_TITLE_0] What are your favorite types of movies? B: I love [MOVIE_GENRE_0] and [MOVIE_GENRE_1] flicks. A: Ok, are you looking for a movie that is out at the theater, or something you can watch at home? B: got any good ones on Netflix to catch? A: I can take a look, could you tell me some of your favorite actors or actresses?",um. not particularly in those kinds of movies.,"['[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']",[]
